ymd,jyo,racenum,age,joken,track,kyori,baba,tosu,tan,fuk1,fuk2,fuk3,umaren,umatan,3renpuku,3rentan,wide1,wide2,wide3,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,winrate,topodds
20250419,3,1,1,703,24,1150,1,16,280,130,210,180,1100,1630,2000,7280,490,370,660,3,5,1,2,6,7,11,13,15,4,12,16,10,9,8,14,0,0,0.233,6.0,
20250419,3,10,2,5,17,2000,1,16,670,270,290,280,3920,6920,8320,45490,1410,950,1670,1,4,12,11,6,3,16,9,13,15,8,7,2,14,10,5,0,0,0.158,6.7,
20250419,9,8,2,5,18,1600,1,14,1080,370,180,350,4790,8500,13600,75340,1490,1780,1070,12,1,2,3,10,4,8,9,14,7,6,5,11,13,0,0,0,0,0.164,4.6,
20250419,9,7,2,5,18,2400,1,10,240,120,130,110,650,1070,390,2320,220,170,210,3,2,1,4,5,6,10,8,9,7,0,0,0,0,0,0,0,0,0.268,2.7,
20250419,9,6,1,5,24,1800,1,8,450,150,150,430,740,1810,4580,18140,390,940,1250,2,6,5,1,7,4,3,8,0,0,0,0,0,0,0,0,0,0,0.373,4.0,
20250419,9,9,2,10,24,1400,1,16,230,120,430,160,3100,3250,4600,23920,890,250,2190,1,3,12,15,9,4,7,2,10,6,5,8,13,11,14,16,0,0,0.212,2.3,
20250419,6,7,2,5,17,2000,1,15,410,150,330,110,4890,6510,2990,23730,1180,230,810,1,3,14,8,2,6,11,12,4,5,15,10,7,13,9,0,0,0,0.211,4.1,
20250419,3,11,2,10,24,1700,1,15,330,160,540,640,2780,4110,23120,79880,1100,1400,7200,1,6,7,15,4,13,5,2,11,14,3,9,10,12,8,0,0,0,0.258,3.3,
20250419,3,9,1,5,17,2000,1,10,150,110,220,240,690,870,2850,6500,340,400,2020,1,7,2,6,8,4,3,5,9,10,0,0,0,0,0,0,0,0,0.372,1.5,
20250419,3,8,2,5,24,1150,1,16,1320,320,650,200,10480,20640,16430,135720,2940,1030,2020,3,4,1,6,13,10,8,2,11,5,12,16,9,7,14,15,0,0,0.235,4.5,
20250419,3,7,2,5,24,1700,1,15,7050,1060,190,160,14120,35300,15080,180600,3140,3210,490,3,6,7,2,8,5,10,14,15,9,13,1,11,12,4,0,0,0,0.275,3.5,
20250419,3,6,1,703,17,1200,1,16,730,310,410,210,5470,8870,12480,62190,1870,1280,1550,10,3,7,9,15,16,1,6,5,2,8,14,12,4,13,11,0,0,0.243,3.0,
20250419,3,4,1,703,24,1700,1,15,320,160,1920,140,19860,29150,21900,89710,5400,380,5850,1,4,10,7,3,12,15,13,5,9,6,14,8,2,11,0,0,0,0.222,3.2,
20250419,3,3,1,703,17,2600,1,16,840,280,230,400,2330,5400,12860,80980,900,1700,1750,14,6,4,5,8,16,10,2,7,1,12,9,3,11,15,13,0,0,0.160,2.3,
20250419,3,2,1,703,17,1200,1,16,220,110,120,460,310,550,2400,7400,170,960,990,4,1,2,10,11,3,15,8,6,16,14,7,5,12,9,13,0,0,0.174,7.8,
20250419,9,12,2,5,24,1400,1,16,190,110,160,160,610,1120,1980,5950,310,230,830,7,1,4,8,3,10,11,5,6,2,9,15,12,0,14,13,0,0,0.169,9.6,
20250419,9,11,2,999,24,1800,1,13,180,110,530,2520,2160,2520,138570,299860,1050,7610,29790,1,7,12,10,8,2,6,5,4,9,3,0,11,0,0,0,0,0,0.318,1.8,
20250419,9,5,1,5,17,2000,1,7,170,120,140,0,270,380,210,790,120,140,160,1,2,4,3,6,5,7,0,0,0,0,0,0,0,0,0,0,0,0.259,1.7,
20250419,9,4,1,703,17,2200,1,16,200,120,140,1750,460,700,13890,31180,220,3380,7580,1,2,4,11,9,12,0,5,13,15,7,14,3,10,8,6,0,0,0.280,2.0,
20250419,9,3,1,703,24,2000,1,16,2400,420,500,350,12210,28200,44880,300360,2910,2360,2580,9,12,4,3,1,16,6,10,8,15,7,5,2,13,14,11,0,0,0.261,2.5,
20250419,9,10,2,10,17,1400,1,14,1560,320,130,440,1620,4430,5670,41120,680,2670,680,5,2,4,12,1,8,9,3,10,14,7,13,11,6,0,0,0,0,0.165,6.8,
20250420,9,6,1,5,24,1200,1,16,220,150,250,250,950,1440,3650,13530,450,630,1480,13,12,1,2,4,14,3,6,5,10,9,15,7,16,11,8,0,0,0.184,34.6,
20250420,9,8,2,5,24,1800,1,13,260,150,240,460,1020,1530,7200,26730,530,1270,2370,1,2,12,5,7,3,4,10,11,8,6,9,13,0,0,0,0,0,0.183,2.6,
20250420,9,2,1,703,17,2000,1,16,2020,370,1150,160,54190,97870,43120,570300,10470,1020,2760,12,3,6,8,4,2,11,5,1,7,16,9,15,13,10,14,0,0,0.373,2.2,
20250420,6,10,2,999,24,1200,1,16,240,140,220,830,970,1290,16820,41820,480,2110,4810,1,10,4,2,7,11,14,16,5,13,8,3,6,9,15,12,0,0,0.182,2.4,
20250420,6,6,1,5,24,1800,1,15,250,170,200,1250,1120,1470,19700,52390,470,4040,4040,2,1,4,11,6,9,13,8,3,12,7,10,5,15,14,0,0,0,0.226,7.5,
20250420,3,12,2,5,24,1700,1,15,840,210,120,140,1200,2860,1120,10120,430,420,260,2,1,3,6,4,5,15,8,14,12,7,11,10,9,13,0,0,0,0.183,2.2,
20250420,3,11,2,999,17,1800,1,16,380,180,310,340,1710,2640,7180,25430,770,870,1620,1,5,15,4,7,12,3,10,9,2,8,13,14,6,0,11,0,0,0.237,3.8,
20250420,3,8,2,5,24,1700,1,15,1250,280,160,170,2560,5820,4220,27270,1030,1040,460,1,3,2,6,4,10,7,9,7,11,5,14,15,13,12,0,0,0,0.211,12.5,
20250420,3,7,2,5,17,1800,1,16,1010,390,1100,360,17730,26460,49710,234390,4610,2160,4750,6,11,12,7,1,8,4,2,15,9,3,13,14,5,16,10,0,0,0.263,3.2,
20250420,3,4,1,703,17,2000,1,16,170,120,290,670,1080,1570,9620,26770,420,1080,5180,1,8,12,15,2,5,9,10,6,14,4,3,13,16,11,7,0,0,0.255,1.7,
20250420,9,1,1,703,24,1400,1,16,490,200,140,360,750,1460,3290,12320,350,1070,860,6,2,14,1,7,5,10,11,16,15,9,3,12,4,8,13,0,0,0.198,9.0,
20250420,9,3,1,703,24,1800,1,16,2290,630,770,200,28780,62200,40090,223120,7950,1380,1950,3,6,4,1,16,11,10,15,13,2,5,8,12,14,7,9,0,0,0.199,4.4,
20250420,9,5,1,703,18,1800,1,18,880,280,1030,130,16710,34130,12920,117040,4510,510,2480,7,3,5,8,14,9,15,10,18,6,13,1,4,11,16,17,2,12,0.181,8.6,
20250420,6,12,2,16,18,2200,1,13,300,140,1110,140,20680,32490,16150,121930,4220,270,4830,3,1,5,13,12,11,2,6,9,8,7,4,10,0,0,0,0,0,0.436,2.8,
20250420,9,12,2,10,24,1800,1,16,3900,820,360,1280,15330,35070,178400,1207440,4040,10550,7370,6,7,12,4,13,2,11,16,5,8,15,1,3,14,10,9,0,0,0.189,4.1,
20250420,9,11,2,16,17,1400,1,11,380,150,160,490,820,1560,7460,26420,390,1660,1320,2,7,8,1,4,6,10,9,3,5,11,0,0,0,0,0,0,0,0.179,3.9,
20250420,9,10,2,16,24,1400,1,16,610,220,300,350,3000,5340,17660,93110,1140,1860,2460,9,11,7,5,1,3,15,8,0,2,4,6,13,14,12,10,0,0,0.178,10.6,
20250420,9,9,2,10,17,2000,1,8,490,180,460,140,3540,7090,4280,28170,980,340,1190,1,4,8,3,7,6,5,2,0,0,0,0,0,0,0,0,0,0,0.207,4.9,
20250420,9,7,1,5,18,1600,1,11,270,140,130,320,600,940,2460,7640,310,600,970,1,2,6,4,5,3,9,10,6,8,11,0,0,0,0,0,0,0,0.239,2.7,
20250420,3,2,1,703,24,1700,1,15,430,180,230,310,1140,2250,5870,25970,520,710,1730,1,5,8,3,10,13,2,6,11,9,15,4,14,7,12,0,0,0,0.191,4.3,
20250420,6,11,1,999,17,2000,1,18,1060,200,110,280,680,2470,2730,22670,280,1280,490,4,1,2,5,11,14,3,13,17,18,9,10,8,16,15,7,12,6,0.200,23.4,
20250420,6,9,2,10,17,2000,1,12,310,140,150,290,410,820,1430,5180,230,620,670,1,2,9,7,3,5,11,4,6,8,10,12,0,0,0,0,0,0,0.442,3.1,
20250420,6,8,2,10,24,1800,1,16,220,110,120,740,300,570,4250,11480,170,1240,2330,1,7,2,4,9,10,16,6,5,13,14,12,8,3,11,15,0,0,0.361,2.2,
20250420,6,7,2,5,24,1200,1,16,3440,670,150,310,6110,17330,13790,137450,2000,3890,620,2,5,13,11,4,3,10,6,15,1,8,7,9,16,12,14,0,0,0.282,2.6,
20250420,6,5,1,5,18,1200,1,11,300,130,220,110,3670,4970,1790,12320,800,170,590,5,3,4,1,2,10,6,8,7,9,11,0,0,0,0,0,0,0,0.243,2.8,
20250420,6,4,1,703,17,2000,1,16,300,160,190,540,920,1510,7940,20860,390,1000,2490,1,4,2,7,5,11,6,9,16,10,12,3,15,8,13,14,0,0,0.264,3.0,
20250420,6,3,1,703,24,1800,1,12,2270,270,110,170,2010,6320,2790,37700,610,1110,290,2,4,3,9,1,7,6,11,5,12,8,10,0,0,0,0,0,0,0.377,1.8,
20250420,6,2,1,703,24,1200,1,16,240,110,110,140,240,480,370,1580,130,210,290,1,2,3,4,9,11,15,5,7,14,6,10,8,16,12,12,0,0,0.525,2.4,
20250420,6,1,1,703,24,1800,1,14,140,100,150,140,510,590,760,1780,250,200,520,1,4,8,5,10,2,3,9,6,14,12,11,13,7,0,0,0,0,0.508,1.4,
20250420,3,10,2,10,17,2600,1,15,2350,580,200,210,5900,13360,10500,79920,1910,1730,650,9,2,6,13,3,1,4,7,12,5,8,11,10,15,14,0,0,0,0.136,4.3,
20250420,3,9,2,5,17,1200,1,15,370,140,140,170,500,1230,1040,5060,240,540,370,1,2,13,3,6,5,8,10,4,7,12,9,14,11,15,0,0,0,0.224,3.7,
20250420,3,6,1,703,24,1700,1,15,460,200,370,370,2630,4690,10600,61050,860,1270,2470,4,1,7,11,5,13,6,3,10,15,2,14,12,9,8,0,0,0,0.127,7.0,
20250420,3,5,1,703,17,2000,1,16,1170,260,210,130,2630,5880,3390,29150,720,810,490,3,5,15,9,7,13,12,1,8,4,6,2,11,14,10,16,0,0,0.186,3.0,
20250420,3,3,1,703,17,1200,1,16,400,160,280,1080,2160,4120,24410,122880,700,4040,5320,2,11,1,13,4,12,6,8,7,15,14,16,5,10,3,9,0,0,0.225,10.8,
20250426,8,3,1,703,17,1200,1,18,1930,390,290,200,11140,23820,9000,101260,2700,1090,840,4,2,12,15,5,3,7,9,10,8,18,16,1,13,14,11,6,17,0.220,2.6,
20250426,8,2,1,703,24,1800,1,16,1220,420,500,760,10970,16660,49510,218300,3080,3510,4730,8,6,9,10,13,7,4,1,11,16,5,14,3,2,12,15,0,0,0.122,4.5,
20250426,5,7,2,5,23,1400,2,14,1080,520,580,330,15670,12910,48320,125660,4110,3150,2540,7,5,4,9,3,8,1,1,12,6,10,13,11,14,0,0,0,0,0.193,2.8,
20250426,5,2,1,703,23,1400,2,16,3200,520,130,290,3830,9600,10550,89260,1350,3860,640,7,4,2,11,3,12,16,10,8,1,9,6,13,15,5,14,0,0,0.254,8.2,
20250426,3,10,2,5,17,2000,1,13,360,160,350,160,2880,4620,3100,20700,1010,380,840,3,1,12,4,2,9,7,10,8,13,5,6,11,0,0,0,0,0,0.174,3.7,
20250426,3,8,2,5,24,1150,1,16,200,110,140,230,290,510,1540,4290,170,470,690,1,2,9,3,6,11,12,10,7,14,5,13,4,15,8,16,0,0,0.336,2.0,
20250426,3,3,1,703,17,2000,1,16,7000,1470,1480,110,159740,536530,79100,2145970,27220,1390,1730,3,12,6,7,5,11,8,9,10,1,4,2,15,13,14,16,0,0,0.248,1.4,
20250426,5,12,2,10,23,1600,2,16,140,110,190,210,680,810,1940,4210,270,320,820,1,4,11,12,7,2,3,5,15,6,10,16,14,8,13,9,0,0,0.586,1.4,
20250426,5,11,1,999,11,2400,1,13,260,130,120,170,400,710,930,3370,200,450,350,2,1,6,5,4,12,13,9,3,10,8,11,7,0,0,0,0,0,0.348,2.9,
20250426,5,10,2,16,23,1400,2,16,230,130,160,440,670,870,5270,13850,290,1140,1670,1,2,7,6,3,12,10,5,4,13,16,14,9,8,15,11,0,0,0.260,2.3,
20250426,5,9,2,10,11,1800,1,9,260,110,110,150,260,580,600,2100,140,250,280,2,1,4,6,3,5,7,9,8,0,0,0,0,0,0,0,0,0,0.327,2.2,
20250426,5,8,2,5,11,1600,1,12,1050,280,150,130,1870,4110,2600,26630,610,790,300,3,5,4,2,9,6,1,8,7,11,10,12,0,0,0,0,0,0,0.257,2.4,
20250426,5,6,1,5,23,1600,2,16,1820,330,230,170,7080,15970,7470,74770,1810,900,760,6,3,12,8,2,15,10,1,9,14,11,13,7,4,5,16,0,0,0.351,2.5,
20250426,5,5,1,703,11,1400,1,18,270,120,130,120,600,1020,540,2710,230,180,300,2,1,3,5,8,10,6,7,13,4,9,12,11,16,17,15,14,18,0.311,3.5,
20250426,5,4,1,703,11,1800,1,18,170,110,180,180,340,510,1680,2000,290,300,940,4,1,2,6,9,2,7,10,15,11,17,5,13,8,18,14,12,16,0.263,3.1,
20250426,5,3,1,703,23,2100,2,16,140,110,940,1180,3340,3690,29930,74540,1320,1760,20230,1,9,8,6,5,11,14,13,7,10,16,4,2,3,15,12,0,0,0.506,1.4,
20250426,3,12,2,5,24,1700,1,13,540,210,180,400,1910,3890,11450,62990,650,2260,1390,2,3,5,11,10,4,13,1,8,9,6,7,12,0,0,0,0,0,0.183,4.5,
20250426,3,11,2,10,17,1200,1,16,2150,460,290,500,7290,15950,59910,391870,2130,6740,2400,14,5,2,4,9,12,3,1,10,13,7,15,6,0,8,11,0,0,0.192,4.5,
20250426,8,8,1,5,18,1800,1,7,310,170,190,0,750,1320,600,3120,280,210,220,2,3,5,6,1,4,7,0,0,0,0,0,0,0,0,0,0,0,0.284,4.0,
20250426,3,9,1,5,17,1200,1,16,280,140,400,180,3130,5110,4310,22010,1250,320,1600,3,1,4,10,2,5,6,7,15,16,9,8,11,12,14,13,0,0,0.231,6.0,
20250426,3,7,2,5,17,1200,1,15,550,220,1410,200,14980,21050,22290,138950,4500,650,4500,1,8,7,5,15,4,13,10,11,3,2,9,12,14,6,0,0,0,0.165,5.5,
20250426,3,6,1,703,24,1700,1,15,620,280,800,330,11960,18030,26590,184970,3290,1300,4110,4,12,5,8,3,1,10,2,7,9,6,14,11,13,0,0,0,0,0.260,1.8,
20250426,3,5,1,703,17,1800,1,16,470,190,440,440,3850,7430,14640,59880,1180,1120,3210,1,11,5,9,3,12,15,4,6,16,2,13,8,14,7,10,0,0,0.186,4.7,
20250426,3,4,1,703,17,1200,1,12,160,110,110,110,330,470,290,1090,160,150,270,1,3,11,2,12,5,4,10,8,7,6,9,0,0,0,0,0,0,0.372,1.6,
20250426,3,2,1,703,24,1150,1,16,300,120,120,110,840,1180,340,2370,260,190,170,2,3,1,7,6,4,10,5,14,9,12,15,8,11,13,16,0,0,0.247,4.3,
20250426,3,1,1,703,24,1700,1,15,2100,890,1400,730,27750,57420,101030,1112730,6510,3730,3980,7,1,5,15,11,3,6,2,8,12,10,9,13,14,4,0,0,0,0.176,1.7,
20250426,8,10,2,16,24,1900,1,12,150,110,130,230,360,480,1060,2450,170,390,600,1,2,5,4,3,6,11,8,9,10,7,12,0,0,0,0,0,0,0.410,1.5,
20250426,8,7,1,5,24,1800,1,12,300,160,290,240,1680,2440,5370,19500,710,530,1800,7,1,2,12,6,8,3,10,5,4,9,11,0,0,0,0,0,0,0.194,3.8,
20250426,8,6,1,703,18,2400,1,14,2090,360,110,190,1630,6420,2880,39310,560,1810,310,2,1,3,8,6,14,5,9,4,12,10,7,11,13,0,0,0,0,0.255,1.7,
20250426,8,5,1,703,18,1800,1,18,1160,280,180,730,2700,7070,20210,111610,950,4050,2190,6,2,1,7,3,5,18,9,15,12,13,11,16,8,4,17,10,14,0.221,3.4,
20250426,8,12,2,10,18,1600,1,9,230,120,190,130,2190,3260,1520,9590,560,180,570,1,3,4,8,7,2,6,9,5,0,0,0,0,0,0,0,0,0,0.306,2.3,
20250426,8,11,2,999,24,1200,1,14,270,150,200,1490,1040,1910,18840,55920,470,3340,5820,1,8,4,10,6,2,11,12,5,14,3,9,13,7,0,0,0,0,0.265,2.7,
20250426,8,9,2,5,18,1400,1,12,350,140,180,240,970,1710,3290,14540,350,610,1020,1,6,2,7,3,9,5,8,4,12,11,10,0,0,0,0,0,0,0.356,3.5,
20250427,5,2,1,703,23,1600,2,16,710,250,190,6520,1500,3020,192440,677690,610,41120,32370,5,11,7,15,3,16,8,1,10,9,2,6,4,13,14,12,0,0,0.318,2.4,
20250427,8,11,2,999,18,1600,1,10,1020,190,120,130,970,3080,1190,10820,360,530,230,2,3,10,1,5,8,9,4,7,6,0,0,0,0,0,0,0,0,0.334,2.1,
20250427,8,8,2,5,24,1800,1,12,320,160,350,540,2950,4280,14370,54270,970,1310,2900,12,1,4,8,11,2,7,6,3,5,9,10,0,0,0,0,0,0,0.234,12.1,
20250427,8,7,2,5,18,1800,1,10,340,130,160,150,750,1560,1550,7130,310,340,470,1,5,2,6,10,4,3,8,7,9,0,0,0,0,0,0,0,0,0.228,3.4,
20250427,8,6,1,5,24,1400,1,10,230,130,230,160,1060,1530,1850,7540,430,320,820,1,5,3,4,6,2,7,8,10,9,0,0,0,0,0,0,0,0,0.356,2.3,
20250427,8,5,1,703,17,2000,1,14,270,140,230,320,1310,2130,6580,26650,490,790,1630,4,1,9,7,8,14,11,10,3,6,5,2,12,13,0,0,0,0,0.212,3.6,
20250427,8,3,1,703,17,1600,1,18,560,160,170,110,2580,4710,840,10140,510,200,210,3,1,2,15,4,13,16,9,10,17,7,18,11,5,8,6,12,14,0.233,1.5,
20250427,8,1,1,703,24,1200,1,16,2370,530,250,290,6940,15460,16380,124520,2150,2790,870,4,9,0,2,12,3,1,11,14,6,7,8,5,10,13,15,0,0,0.166,7.5,
20250427,5,12,2,10,23,1400,2,16,460,190,690,190,6000,9810,9390,42610,2150,490,2220,10,11,3,1,8,13,14,4,5,2,6,12,16,9,7,15,0,0,0.275,4.0,
20250427,5,8,2,10,11,1400,1,14,280,150,300,200,1700,3040,3610,15850,770,430,860,3,10,1,13,2,4,5,6,9,8,12,14,11,7,0,0,0,0,0.301,5.4,
20250427,3,11,2,999,17,1200,1,16,1100,400,430,910,8220,15140,77450,345710,2420,4160,6320,12,5,2,4,13,8,1,11,14,6,7,9,3,15,10,16,0,0,0.182,2.0,
20250427,3,8,2,5,17,1800,1,16,850,300,270,200,4500,10260,7890,47990,1350,830,970,12,3,11,6,7,9,13,1,4,2,8,5,14,16,10,15,0,0,0.132,5.6,
20250427,3,7,2,5,17,1200,1,14,260,140,180,220,1090,1900,2840,10540,380,460,840,4,1,3,2,6,8,13,10,14,11,12,7,9,5,0,0,0,0,0.234,5.1,
20250427,3,6,2,5,24,1700,1,14,830,280,1090,220,20200,39910,62120,291470,5590,1050,5380,6,1,10,5,4,7,3,8,12,2,11,9,13,14,0,0,0,0,0.203,5.8,
20250427,3,5,1,703,17,2000,1,14,1810,320,140,130,2640,6760,1490,20340,680,520,250,4,3,0,7,1,2,11,5,8,6,13,9,10,12,0,0,0,0,0.191,10.1,
20250427,3,4,1,703,17,1200,1,16,280,120,210,120,1110,1590,1110,5070,380,210,470,1,3,2,5,9,8,11,4,12,15,7,14,10,6,13,16,0,0,0.323,2.8,
20250427,3,3,1,703,24,1700,1,15,290,130,170,250,870,1670,2700,9220,330,550,960,1,2,7,5,3,14,11,15,4,6,9,8,10,12,13,0,0,0,0.239,2.9,
20250427,3,2,1,703,17,1200,1,16,160,110,190,130,1020,1300,1300,5290,390,190,650,1,4,16,9,6,8,10,15,5,7,13,12,3,2,14,11,0,0,0.295,1.6,
20250427,3,1,1,703,24,1150,1,16,420,170,160,150,1510,2440,1290,9270,510,350,450,3,1,9,14,8,11,12,2,7,5,16,6,4,10,13,15,0,0,0.242,4.0,
20250427,5,11,1,999,11,2000,1,18,1470,380,170,4200,2690,7140,224360,1100180,1040,44460,14760,2,14,13,15,4,16,18,5,12,6,7,3,17,11,1,10,8,9,0.143,3.1,
20250427,8,12,2,10,24,1800,1,12,1280,290,140,250,1420,3690,3740,21490,630,1320,550,11,9,2,4,1,7,3,12,6,5,8,10,0,0,0,0,0,0,0.277,12.1,
20250427,8,10,2,16,18,1800,1,16,6780,920,510,280,43970,144780,73680,944390,9690,4830,1600,7,9,3,16,12,2,14,11,15,13,4,1,8,6,10,5,0,0,0.167,2.2,
20250427,8,9,2,10,18,2200,1,8,290,150,190,250,900,1420,2900,9100,370,650,890,1,3,2,6,5,7,4,8,0,0,0,0,0,0,0,0,0,0,0.274,2.9,
20250427,3,9,2,5,17,2600,1,11,600,210,240,340,2150,3970,5360,28040,790,810,1290,2,3,7,5,4,9,1,6,11,10,8,0,0,0,0,0,0,0,0.189,9.3,
20250427,5,10,2,999,23,1600,2,12,680,220,360,160,5580,8730,6010,40230,1440,480,1040,5,6,4,3,2,10,1,9,7,11,12,8,0,0,0,0,0,0,0.153,12.7,
20250427,5,9,2,16,11,1400,1,15,3350,690,220,850,7170,13250,57880,416200,2360,6000,3360,4,2,5,10,1,15,7,8,12,3,13,14,6,9,10,0,0,0,0.165,8.5,
20250427,5,7,2,5,23,1600,2,14,1300,320,170,1150,2230,5010,16400,89030,690,4650,1950,2,5,4,8,1,3,9,6,12,11,10,7,13,14,0,0,0,0,0.190,4.2,
20250427,5,6,1,5,11,1600,1,9,270,270,1170,620,2570,3770,6270,21420,710,460,1540,1,5,6,7,4,3,2,8,9,0,0,0,0,0,0,0,0,0,0.355,2.7,
20250427,5,5,1,703,11,1800,1,14,130,100,110,120,240,300,310,700,130,160,290,1,2,3,4,11,5,8,14,7,12,6,13,9,10,0,0,0,0,0.375,1.3,
20250427,5,4,1,703,11,2400,1,11,170,110,180,230,700,960,2100,5750,270,440,930,1,4,2,6,3,7,5,10,11,8,9,0,0,0,0,0,0,0,0.390,1.7,
20250427,5,3,1,703,23,1300,2,15,220,110,130,130,400,620,580,2190,190,250,240,3,2,5,10,12,15,14,1,11,8,13,4,9,6,7,0,0,0,0.344,3.2,
20250427,5,1,1,703,23,1400,2,16,1640,600,530,530,6180,14740,15800,129510,1700,1580,1670,5,3,4,1,8,11,15,14,10,12,2,16,7,9,6,13,0,0,0.507,1.5,
20250427,3,12,2,5,24,1150,1,12,930,240,210,130,3540,7530,3170,25510,1140,650,380,11,9,5,3,6,1,2,8,12,4,7,10,0,0,0,0,0,0,0.244,4.7,
20250427,3,10,2,10,24,1700,1,15,1910,430,600,1230,15980,31260,157520,713150,3580,5280,11330,4,6,12,7,5,9,2,13,14,8,3,15,1,10,11,0,0,0,0.162,3.1,
20250503,4,2,1,703,23,1800,2,15,280,150,320,320,2470,4090,10060,39910,860,870,2520,1,8,5,13,3,0,4,12,6,10,7,9,2,14,11,0,0,0,0.224,2.8,
20250503,4,5,1,703,11,1400,1,16,2290,530,810,250,28770,54430,44640,312510,6530,2320,2420,8,10,4,14,1,5,6,12,3,7,13,16,9,11,2,15,0,0,0.166,2.4,
20250503,4,6,1,703,11,2400,1,16,400,200,270,410,2060,3230,9470,43920,780,1170,2040,2,1,5,9,4,14,3,11,15,16,7,13,12,10,8,6,0,0,0.211,9.2,
20250503,4,7,2,5,23,1800,2,11,190,110,110,130,290,510,370,1370,140,210,250,1,2,3,4,5,8,6,7,9,10,11,0,0,0,0,0,0,0,0.380,1.9,
20250503,4,9,1,5,23,1800,2,15,2680,780,290,220,11200,21280,24650,210150,3490,3040,1130,6,3,4,9,7,2,8,5,1,12,11,10,14,13,15,0,0,0,0.224,2.8,
20250503,4,11,2,16,23,1800,2,15,360,160,200,970,1250,2420,23780,74040,530,1710,6710,1,2,4,11,12,9,5,8,7,10,6,3,13,15,14,0,0,0,0.254,3.6,
20250503,4,12,2,5,10,1000,1,16,540,210,160,220,1370,2310,3080,16510,530,790,710,2,8,1,5,6,7,3,11,10,14,13,16,15,12,4,9,0,0,0.221,3.3,
20250503,5,1,1,703,23,1400,4,16,290,140,280,160,1580,2480,2130,10140,560,310,700,1,3,11,16,6,5,8,4,10,7,2,9,13,14,15,12,0,0,0.238,2.9,
20250503,5,4,1,703,11,2000,2,12,290,140,940,150,5540,9280,5980,31400,1840,270,2720,1,3,11,5,6,10,8,9,7,12,4,2,0,0,0,0,0,0,0.231,2.9,
20250503,5,5,1,5,11,1400,1,9,470,140,110,140,320,980,560,3800,190,390,210,3,2,9,1,4,6,5,8,7,0,0,0,0,0,0,0,0,0,0.311,8.8,
20250503,5,7,2,5,23,1400,3,16,620,200,290,140,3700,6580,3640,26810,1030,490,770,4,3,1,6,2,14,8,10,7,5,11,15,16,13,12,9,0,0,0.259,2.5,
20250503,5,8,2,10,11,2400,1,7,220,130,140,0,300,530,940,3240,150,300,530,4,2,1,3,7,5,6,0,0,0,0,0,0,0,0,0,0,0,0.265,4.0,
20250503,5,9,2,16,23,2100,3,16,990,290,420,1020,7950,15830,75270,307550,2630,5610,5450,1,2,15,8,11,5,10,16,7,6,14,3,9,4,13,12,0,0,0.134,9.9,
20250503,5,11,2,999,11,1400,1,12,410,150,130,170,640,1230,1220,5360,260,460,340,2,1,9,3,5,8,6,7,12,11,10,4,0,0,0,0,0,0,0.281,2.9,
20250503,5,12,2,10,23,1600,3,14,160,110,180,310,410,650,1560,4140,250,460,1070,1,2,6,5,3,8,11,12,14,10,13,4,7,9,0,0,0,0,0.408,1.6,
20250503,8,10,2,10,18,1400,1,8,190,110,110,240,210,350,1220,2850,140,530,620,1,2,4,8,3,7,6,5,0,0,0,0,0,0,0,0,0,0,0.515,1.9,
20250503,8,11,1,999,24,1900,2,13,600,150,110,140,570,1640,910,6090,250,460,220,2,1,3,8,4,13,7,11,10,9,5,6,12,0,0,0,0,0,0.398,1.6,
20250503,8,12,2,10,24,1200,2,16,1300,370,330,570,4810,10980,37800,214130,1610,3200,2970,9,2,4,7,10,3,1,8,11,6,5,13,16,14,15,12,0,0,0.158,3.0,
20250503,4,3,1,703,23,1200,2,15,4300,510,180,110,10620,30250,2840,77100,2070,850,260,2,3,12,6,8,15,5,10,1,11,7,9,4,13,14,0,0,0,0.204,6.7,
20250503,4,8,2,5,12,1600,1,13,250,120,180,130,950,1670,1610,6880,340,270,490,0,6,1,9,10,2,8,7,3,4,0,5,11,0,0,0,0,0,0.237,0.0,
20250503,4,10,2,10,12,1800,1,10,2220,600,170,240,4890,10130,13740,96330,1680,2400,660,6,7,2,8,9,3,1,5,4,10,0,0,0,0,0,0,0,0,0.249,2.9,
20250503,5,3,1,703,23,2100,4,14,380,150,150,230,590,1340,1910,8210,280,620,580,7,2,5,1,11,14,12,3,4,8,13,10,6,9,0,0,0,0,0.251,24.2,
20250503,5,10,1,999,11,1800,1,13,780,230,210,380,2460,5260,9270,44600,860,1480,1130,4,7,2,1,3,13,6,5,10,9,12,11,8,0,0,0,0,0,0.226,2.3,
20250503,8,3,1,703,17,1600,2,18,3710,730,110,660,3750,11420,17620,157200,1560,5190,980,2,4,5,6,17,18,14,9,8,10,3,13,7,1,11,12,16,15,0.233,1.8,
20250503,8,2,1,703,24,1400,3,16,300,130,130,110,780,1160,560,2830,270,200,210,2,13,7,3,1,5,9,6,8,12,16,4,15,10,14,11,0,0,0.155,5.5,
20250503,8,8,2,5,24,1200,3,14,720,290,180,780,1990,4140,26930,134200,860,4710,3380,4,2,1,9,11,5,12,14,3,8,7,6,13,10,0,0,0,0,0.311,4.6,
